repo_court_code,s3_court_code,repo_court_name,portal_high_court_code,portal_high_court_name,portal_bench_code,portal_bench_name,case_type_option_value,case_type_option_raw,case_type_option_label,title_prefix_candidate,case_type_description_candidate
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,21,ALP(APPL.UND.CLAUSE 13 OF LETTERS PATENT)-21,ALP(APPL.UND.CLAUSE 13 OF LETTERS PATENT),ALP,APPL.UND.CLAUSE 13 OF LETTERS PATENT
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,23,ALPII(APPL.UND.CLAUSE 17 L)-23,ALPII(APPL.UND.CLAUSE 17 L),ALPII,APPL.UND.CLAUSE 17 L
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,138,ALP-IPD(INTELLECTUAL PROPERTY SUBJECT MATTER APPLICATIONS UNDER CLAUSE 13 OF LETTER PATENT)-138,ALP-IPD(INTELLECTUAL PROPERTY SUBJECT MATTER APPLICATIONS UNDER CLAUSE 13 OF LETTER PATENT),ALP-IPD,INTELLECTUAL PROPERTY SUBJECT MATTER APPLICATIONS UNDER CLAUSE 13 OF LETTER PATENT
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,24,ALPITL(APPL.CLAUSE-17 LP)-24,ALPITL(APPL.CLAUSE-17 LP),ALPITL,APPL.CLAUSE-17 LP
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,22,ALP.ITL(APPL. UNDER CLAUSE 17 OF THE LETTERS PATENT)-22,ALP.ITL(APPL. UNDER CLAUSE 17 OF THE LETTERS PATENT),ALP.ITL,APPL. UNDER CLAUSE 17 OF THE LETTERS PATENT
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,119,AO-COM(APPEAL FROM ORDERS (COMMERCIAL))-119,AO-COM(APPEAL FROM ORDERS (COMMERCIAL)),AO-COM,APPEAL FROM ORDERS (COMMERCIAL)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,25,AOR(CALCUTTA OFFICIAL RECEIVER'S ACT 1938)-25,AOR(CALCUTTA OFFICIAL RECEIVER'S ACT 1938),AOR,CALCUTTA OFFICIAL RECEIVER'S ACT 1938
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,26,AORC(APPLICATION OMNIBUS RESIDUARY CLASS)-26,AORC(APPLICATION OMNIBUS RESIDUARY CLASS),AORC,APPLICATION OMNIBUS RESIDUARY CLASS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,27,AOT(APPL.UND.OFFICIAL TRUSTEES ACT)-27,AOT(APPL.UND.OFFICIAL TRUSTEES ACT),AOT,APPL.UND.OFFICIAL TRUSTEES ACT
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,28,AP(ARBITRATION PETITION)-28,AP(ARBITRATION PETITION),AP,ARBITRATION PETITION
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,118,AP-COM(ARBITRATION PETITION (COMMERCIAL))-118,AP-COM(ARBITRATION PETITION (COMMERCIAL)),AP-COM,ARBITRATION PETITION (COMMERCIAL)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,29,APD(APPEAL FROM DECREE)-29,APD(APPEAL FROM DECREE),APD,APPEAL FROM DECREE
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,30,APDT(APP. FR. DECR. TEND.)-30,APDT(APP. FR. DECR. TEND.),APDT,APP. FR. DECR. TEND.
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,100,APML(APPEAL UNDER PREVENTION OF MONEY LAUNDERING)-100,APML(APPEAL UNDER PREVENTION OF MONEY LAUNDERING),APML,APPEAL UNDER PREVENTION OF MONEY LAUNDERING
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,101,APMLT(TENDER FOR APPEAL UNDER PREVENTION OF MONEY LAUNDERING)-101,APMLT(TENDER FOR APPEAL UNDER PREVENTION OF MONEY LAUNDERING),APMLT,TENDER FOR APPEAL UNDER PREVENTION OF MONEY LAUNDERING
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,31,APO(APPEAL FROM ORDER)-31,APO(APPEAL FROM ORDER),APO,APPEAL FROM ORDER
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,139,APO-IPD(APPEAL FROM ORDER ARISING FROM AN INTELLECTUAL PROPERTY SUBJECT MATTER PROCEEDING)-139,APO-IPD(APPEAL FROM ORDER ARISING FROM AN INTELLECTUAL PROPERTY SUBJECT MATTER PROCEEDING),APO-IPD,APPEAL FROM ORDER ARISING FROM AN INTELLECTUAL PROPERTY SUBJECT MATTER PROCEEDING
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,32,APOT(TEMP APO)-32,APOT(TEMP APO),APOT,TEMP APO
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,33,AS(ADMIRALITY  SUITS)-33,AS(ADMIRALITY  SUITS),AS,ADMIRALITY  SUITS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,34,ASCI(APPL.FOR LEAVE TO APPEAL TO THE SUPREME COURT OF INDIA)-34,ASCI(APPL.FOR LEAVE TO APPEAL TO THE SUPREME COURT OF INDIA),ASCI,APPL.FOR LEAVE TO APPEAL TO THE SUPREME COURT OF INDIA
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,120,AS-COM(ADMIRALTY SUITS (COMMERCIAL))-120,AS-COM(ADMIRALTY SUITS (COMMERCIAL)),AS-COM,ADMIRALTY SUITS (COMMERCIAL)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,35,ASFC(APPL.UND.STAE FINANCIAL CORP. ACT)-35,ASFC(APPL.UND.STAE FINANCIAL CORP. ACT),ASFC,APPL.UND.STAE FINANCIAL CORP. ACT
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,36,ASM(APPL.SANCHAITA MATTERS)-36,ASM(APPL.SANCHAITA MATTERS),ASM,APPL.SANCHAITA MATTERS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,37,ATA(APPL.UNDER TRUST ACT)-37,ATA(APPL.UNDER TRUST ACT),ATA,APPL.UNDER TRUST ACT
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,38,"ATM(APPL.UND.TRADE AND MERCHANDISE MARKS, ACT)-38","ATM(APPL.UND.TRADE AND MERCHANDISE MARKS, ACT)",ATM,"APPL.UND.TRADE AND MERCHANDISE MARKS, ACT"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,39,AUDA(APPL.UND.UNCLAIMED DEPOSITS ACT)-39,AUDA(APPL.UND.UNCLAIMED DEPOSITS ACT),AUDA,APPL.UND.UNCLAIMED DEPOSITS ACT
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,40,"AWT(APPL. U/S 27 OF WEALTH TAX ACT, 1957)-40","AWT(APPL. U/S 27 OF WEALTH TAX ACT, 1957)",AWT,"APPL. U/S 27 OF WEALTH TAX ACT, 1957"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,41,"BBA(APPL.UND.BANKERS BOOKS EVIDENCE ACT, 1891)-41","BBA(APPL.UND.BANKERS BOOKS EVIDENCE ACT, 1891)",BBA,"APPL.UND.BANKERS BOOKS EVIDENCE ACT, 1891"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,42,BIFR(BIFR)-42,BIFR(BIFR),BIFR,BIFR
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,43,CA(COMPANY APPLICATION)-43,CA(COMPANY APPLICATION),CA,COMPANY APPLICATION
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,44,CAA(COMMISSIONER OF PATENT APPEAL)-44,CAA(COMMISSIONER OF PATENT APPEAL),CAA,COMMISSIONER OF PATENT APPEAL
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,45,CC(CONTEMPT OF COURT CASES)-45,CC(CONTEMPT OF COURT CASES),CC,CONTEMPT OF COURT CASES
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,124,CC-COM(CONTEMPT CASE (COMMERCIAL))-124,CC-COM(CONTEMPT CASE (COMMERCIAL)),CC-COM,CONTEMPT CASE (COMMERCIAL)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,137,CC-IPD(INTELLECTUAL PROPERTY SUBJECT MATTER CONTEMPT PETITIONS)-137,CC-IPD(INTELLECTUAL PROPERTY SUBJECT MATTER CONTEMPT PETITIONS),CC-IPD,INTELLECTUAL PROPERTY SUBJECT MATTER CONTEMPT PETITIONS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,46,CEXA(APPL.UND.CENTRAL EXCISE ACT)-46,CEXA(APPL.UND.CENTRAL EXCISE ACT),CEXA,APPL.UND.CENTRAL EXCISE ACT
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,47,CHS(CHAMBER SUMMONS)-47,CHS(CHAMBER SUMMONS),CHS,CHAMBER SUMMONS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,48,CP(COMPANY PETITIONS)-48,CP(COMPANY PETITIONS),CP,COMPANY PETITIONS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,49,CPA(COMMISSIONER OF PATE)-49,CPA(COMMISSIONER OF PATE),CPA,COMMISSIONER OF PATE
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,50,CRA(COPYRIGHT APPEAL)-50,CRA(COPYRIGHT APPEAL),CRA,COPYRIGHT APPEAL
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,51,CRCC(CRIMINAL CONTEMPT)-51,CRCC(CRIMINAL CONTEMPT),CRCC,CRIMINAL CONTEMPT
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,52,CS(CIVIL SUITS)-52,CS(CIVIL SUITS),CS,CIVIL SUITS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,117,CS-COM(CIVIL SUIT (COMMERCIAL))-117,CS-COM(CIVIL SUIT (COMMERCIAL)),CS-COM,CIVIL SUIT (COMMERCIAL)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,53,CS(O)(CIVIL SUIT(OLD))-53,CS(O)(CIVIL SUIT(OLD)),CS(O),CIVIL SUIT(OLD)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,54,CSOS(CIVIL SUIT ORIGINATING SUMMONS)-54,CSOS(CIVIL SUIT ORIGINATING SUMMONS),CSOS,CIVIL SUIT ORIGINATING SUMMONS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,55,CUSTA(APPL.UND.CUSTOMS ACT)-55,CUSTA(APPL.UND.CUSTOMS ACT),CUSTA,APPL.UND.CUSTOMS ACT
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,56,DM(UND.CHAPTER V OF O.S. RULES)-56,DM(UND.CHAPTER V OF O.S. RULES),DM,UND.CHAPTER V OF O.S. RULES
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,57,EC(EXECUTION CASES)-57,EC(EXECUTION CASES),EC,EXECUTION CASES
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,122,EC-COM(EXECUTION CASE (COMMERCIAL))-122,EC-COM(EXECUTION CASE (COMMERCIAL)),EC-COM,EXECUTION CASE (COMMERCIAL)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,58,EOPLA(EXTRA ORDINARY PROBATE PROCEEDINGS)-58,EOPLA(EXTRA ORDINARY PROBATE PROCEEDINGS),EOPLA,EXTRA ORDINARY PROBATE PROCEEDINGS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,59,EOS(EXTRA ORDINARY SUITS)-59,EOS(EXTRA ORDINARY SUITS),EOS,EXTRA ORDINARY SUITS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,60,"EP(ELEC.PET.(PEOPLES REPRESENTATION ACT, 1951))-60","EP(ELEC.PET.(PEOPLES REPRESENTATION ACT, 1951))",EP,"ELEC.PET.(PEOPLES REPRESENTATION ACT, 1951)"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,61,FEA(FOREIGN EXCHANGE APPEAL)-61,FEA(FOREIGN EXCHANGE APPEAL),FEA,FOREIGN EXCHANGE APPEAL
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,62,FERA(APPL.UND.FOREIGN EXCHANGE REGULATION ACT)-62,FERA(APPL.UND.FOREIGN EXCHANGE REGULATION ACT),FERA,APPL.UND.FOREIGN EXCHANGE REGULATION ACT
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,123,GA-COM(GENERAL APPLICATION (COMMERCIAL))-123,GA-COM(GENERAL APPLICATION (COMMERCIAL)),GA-COM,GENERAL APPLICATION (COMMERCIAL)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,63,GCAL(APPL.UND.GOLD CONTROL ACT)-63,GCAL(APPL.UND.GOLD CONTROL ACT),GCAL,APPL.UND.GOLD CONTROL ACT
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,64,IC(INSOLVENCY CASES)-64,IC(INSOLVENCY CASES),IC,INSOLVENCY CASES
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,65,"ICA(APPL.UNDER INDIAN COMPANIES ACT, 1913)-65","ICA(APPL.UNDER INDIAN COMPANIES ACT, 1913)",ICA,"APPL.UNDER INDIAN COMPANIES ACT, 1913"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,66,IP(IT.PET.256(2)IT'61)-66,IP(IT.PET.256(2)IT'61),IP,IT.PET.256(2)IT'61
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,121,IP-COM(INTELLECTUAL PROPERTY MATTERS (COMMERCIAL))-121,IP-COM(INTELLECTUAL PROPERTY MATTERS (COMMERCIAL)),IP-COM,INTELLECTUAL PROPERTY MATTERS (COMMERCIAL)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,110,"IPDAID(APPEALS UNDER THE DESIGNS ACT, 2000)-110","IPDAID(APPEALS UNDER THE DESIGNS ACT, 2000)",IPDAID,"APPEALS UNDER THE DESIGNS ACT, 2000"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,112,"IPDATM(APPLICATIONS UNDER SECTION 47, 57, 125 OF TRADE MARKS ACT, 1999)-112","IPDATM(APPLICATIONS UNDER SECTION 47, 57, 125 OF TRADE MARKS ACT, 1999)",IPDATM,"APPLICATIONS UNDER SECTION 47, 57, 125 OF TRADE MARKS ACT, 1999"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,113,"IPDCR(APPLICATIONS UNDER SCETION 50 OF THE COPYRIGHT ACT, 1957)-113","IPDCR(APPLICATIONS UNDER SCETION 50 OF THE COPYRIGHT ACT, 1957)",IPDCR,"APPLICATIONS UNDER SCETION 50 OF THE COPYRIGHT ACT, 1957"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,105,"IPDCRA(APPEALS UNDER THE COPYRIGHT ACT, 1957)-105","IPDCRA(APPEALS UNDER THE COPYRIGHT ACT, 1957)",IPDCRA,"APPEALS UNDER THE COPYRIGHT ACT, 1957"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,115,"IPDGI(APPL. U/S 27/58 OF THE GEOGRAPHICAL INDICATIONS OF GOODS (REG And PROT), ACT 1999)-115","IPDGI(APPL. U/S 27/58 OF THE GEOGRAPHICAL INDICATIONS OF GOODS (REG And PROT), ACT 1999)",IPDGI,"APPL. U/S 27/58 OF THE GEOGRAPHICAL INDICATIONS OF GOODS (REG And PROT), ACT 1999"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,107,"IPDGIA(APPEALS UNDER THE GI OF GOODS (REGISTRATION AND PROTECTION) ACT, 1999)-107","IPDGIA(APPEALS UNDER THE GI OF GOODS (REGISTRATION AND PROTECTION) ACT, 1999)",IPDGIA,"APPEALS UNDER THE GI OF GOODS (REGISTRATION AND PROTECTION) ACT, 1999"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,116,"IPDIT(APPLICATIONS UNDER SECTION 46 (1A) OF THE INFORMATION TECHNOLOGY ACT, 2000)-116","IPDIT(APPLICATIONS UNDER SECTION 46 (1A) OF THE INFORMATION TECHNOLOGY ACT, 2000)",IPDIT,"APPLICATIONS UNDER SECTION 46 (1A) OF THE INFORMATION TECHNOLOGY ACT, 2000"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,111,"IPDITA(APPEALS UNDER THE INFORMATION TECHNOLOGY ACT, 2000)-111","IPDITA(APPEALS UNDER THE INFORMATION TECHNOLOGY ACT, 2000)",IPDITA,"APPEALS UNDER THE INFORMATION TECHNOLOGY ACT, 2000"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,114,"IPDPAT(APPLICATIONS UNDER SECTION 58/64/71/103 OF THE PATENTS ACT, 1970)-114","IPDPAT(APPLICATIONS UNDER SECTION 58/64/71/103 OF THE PATENTS ACT, 1970)",IPDPAT,"APPLICATIONS UNDER SECTION 58/64/71/103 OF THE PATENTS ACT, 1970"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,106,"IPDPTA(APPEALS UNDER PATENTS ACT, 1970)-106","IPDPTA(APPEALS UNDER PATENTS ACT, 1970)",IPDPTA,"APPEALS UNDER PATENTS ACT, 1970"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,108,"IPDPVA(APPEALS UNDER THE PLANT VARIETIES AND FARMERS RIGHT ACT, 2001)-108","IPDPVA(APPEALS UNDER THE PLANT VARIETIES AND FARMERS RIGHT ACT, 2001)",IPDPVA,"APPEALS UNDER THE PLANT VARIETIES AND FARMERS RIGHT ACT, 2001"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,109,"IPDSCD(APPEALS UNDER THE SEMICONDUCTOR INTEGRATED CIRCUITS LAYOUT-DESIGN ACT, 2000)-109","IPDSCD(APPEALS UNDER THE SEMICONDUCTOR INTEGRATED CIRCUITS LAYOUT-DESIGN ACT, 2000)",IPDSCD,"APPEALS UNDER THE SEMICONDUCTOR INTEGRATED CIRCUITS LAYOUT-DESIGN ACT, 2000"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,135,IPD/SCDA(PETITION/APPLICATION UNDER SECTION 40/SECTION 41 OF THE SEMICONDUCTOR INTEGRATED CIRCUITS)-135,IPD/SCDA(PETITION/APPLICATION UNDER SECTION 40/SECTION 41 OF THE SEMICONDUCTOR INTEGRATED CIRCUITS),IPD/SCDA,PETITION/APPLICATION UNDER SECTION 40/SECTION 41 OF THE SEMICONDUCTOR INTEGRATED CIRCUITS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,104,"IPDTMA(APPEALS UNDER THE TRADE MARKS ACT, 1999)-104","IPDTMA(APPEALS UNDER THE TRADE MARKS ACT, 1999)",IPDTMA,"APPEALS UNDER THE TRADE MARKS ACT, 1999"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,67,ITA(INCOME TAX APPEAL)-67,ITA(INCOME TAX APPEAL),ITA,INCOME TAX APPEAL
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,68,ITAT(INCOME TAX APPEAL TENDERED)-68,ITAT(INCOME TAX APPEAL TENDERED),ITAT,INCOME TAX APPEAL TENDERED
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,69,"ITP(INCOME TAX PET.(U/S. 256 (2) OF I.T. ACT, 1961))-69","ITP(INCOME TAX PET.(U/S. 256 (2) OF I.T. ACT, 1961))",ITP,"INCOME TAX PET.(U/S. 256 (2) OF I.T. ACT, 1961)"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,70,"ITR(INCOMETAX REF.SEC.256 (1) OF I.T. ACT, 1961)-70","ITR(INCOMETAX REF.SEC.256 (1) OF I.T. ACT, 1961)",ITR,"INCOMETAX REF.SEC.256 (1) OF I.T. ACT, 1961"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,71,LM(LUNATIC MATTERS)-71,LM(LUNATIC MATTERS),LM,LUNATIC MATTERS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,72,LPA(LETTERS PATENT APPEAL)-72,LPA(LETTERS PATENT APPEAL),LPA,LETTERS PATENT APPEAL
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,142,LPA-IPD(LETTERS PATENT APPEAL FROM AN INTELLECTUAL PROPERTY SUBJECT MATTER PROCEEDING)-142,LPA-IPD(LETTERS PATENT APPEAL FROM AN INTELLECTUAL PROPERTY SUBJECT MATTER PROCEEDING),LPA-IPD,LETTERS PATENT APPEAL FROM AN INTELLECTUAL PROPERTY SUBJECT MATTER PROCEEDING
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,133,MEX-COM(MONEY EXECUTION (COMMERCIAL))-133,MEX-COM(MONEY EXECUTION (COMMERCIAL)),MEX-COM,MONEY EXECUTION (COMMERCIAL)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,132,MISCA-COM(MISCELLANEOUS APPEAL (COMMERCIAL))-132,MISCA-COM(MISCELLANEOUS APPEAL (COMMERCIAL)),MISCA-COM,MISCELLANEOUS APPEAL (COMMERCIAL)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,128,MISC. ARB - COM(MISCELLANEOUS ARBITRATION (COMMERCIAL))-128,MISC. ARB - COM(MISCELLANEOUS ARBITRATION (COMMERCIAL)),MISC. ARB - COM,MISCELLANEOUS ARBITRATION (COMMERCIAL)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,127,MISC. CASE - COM(MISCELLANEOUS CASES (COMMERCIAL))-127,MISC. CASE - COM(MISCELLANEOUS CASES (COMMERCIAL)),MISC. CASE - COM,MISCELLANEOUS CASES (COMMERCIAL)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,130,MISCEX-COM(MISCELLANEOUS EXECUTION (COMMERCIAL))-130,MISCEX-COM(MISCELLANEOUS EXECUTION (COMMERCIAL)),MISCEX-COM,MISCELLANEOUS EXECUTION (COMMERCIAL)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,73,MM(MISFEAOUCE MATTERS)-73,MM(MISFEAOUCE MATTERS),MM,MISFEAOUCE MATTERS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,74,MS(MATRIMONIAL SUITS)-74,MS(MATRIMONIAL SUITS),MS,MATRIMONIAL SUITS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,126,MS-COM(MONEY SUIT (COMMERCIAL))-126,MS-COM(MONEY SUIT (COMMERCIAL)),MS-COM,MONEY SUIT (COMMERCIAL)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,75,NM(NOTICE OF MOTION)-75,NM(NOTICE OF MOTION),NM,NOTICE OF MOTION
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,76,OCO(ORIGINAL SIDE CROSS OBJECTION)-76,OCO(ORIGINAL SIDE CROSS OBJECTION),OCO,ORIGINAL SIDE CROSS OBJECTION
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,77,OCOT(ORIGINAL SIDE CROSS OBJECTION TENDER)-77,OCOT(ORIGINAL SIDE CROSS OBJECTION TENDER),OCOT,ORIGINAL SIDE CROSS OBJECTION TENDER
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,78,OTS(ORDINANCE TRANSFER SUITS)-78,OTS(ORDINANCE TRANSFER SUITS),OTS,ORDINANCE TRANSFER SUITS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,79,PLA(APPL.FOR PROBATE AND LETTERS OF ADMINISTRATION)-79,PLA(APPL.FOR PROBATE AND LETTERS OF ADMINISTRATION),PLA,APPL.FOR PROBATE AND LETTERS OF ADMINISTRATION
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,80,PLR(UND.CHPT.XXXI-A OF O.S. RULES)-80,PLR(UND.CHPT.XXXI-A OF O.S. RULES),PLR,UND.CHPT.XXXI-A OF O.S. RULES
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,81,PMS(PARSI MATRIMONIAL SUITS)-81,PMS(PARSI MATRIMONIAL SUITS),PMS,PARSI MATRIMONIAL SUITS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,82,REF(REFERENCE CASE)-82,REF(REFERENCE CASE),REF,REFERENCE CASE
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,141,RVW-IPD(REVIEW ARISING FROM AN INTELLECTUAL PROPERTY SUBJECT MATTER PROCEEDING)-141,RVW-IPD(REVIEW ARISING FROM AN INTELLECTUAL PROPERTY SUBJECT MATTER PROCEEDING),RVW-IPD,REVIEW ARISING FROM AN INTELLECTUAL PROPERTY SUBJECT MATTER PROCEEDING
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,83,RVWO(MEMORANDUM OF REVIEWS)-83,RVWO(MEMORANDUM OF REVIEWS),RVWO,MEMORANDUM OF REVIEWS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,84,SALT(APPL.UND.SALT ACT)-84,SALT(APPL.UND.SALT ACT),SALT,APPL.UND.SALT ACT
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,85,SANA(SANCHAITA APPEAL)-85,SANA(SANCHAITA APPEAL),SANA,SANCHAITA APPEAL
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,86,SCO(SPECIAL CASE FOR OPINION OF COURT)-86,SCO(SPECIAL CASE FOR OPINION OF COURT),SCO,SPECIAL CASE FOR OPINION OF COURT
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,87,SESS(SESSIONS CASES)-87,SESS(SESSIONS CASES),SESS,SESSIONS CASES
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,88,"SS(SPECIAL SUITS(SEC 20 OF THE ARBITRATION ACT, 1940)-88","SS(SPECIAL SUITS(SEC 20 OF THE ARBITRATION ACT, 1940)",SS(SPECIAL SUITS,"SEC 20 OF THE ARBITRATION ACT, 1940"
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,89,T(TEMP A(1))-89,T(TEMP A(1)),T,TEMP A(1)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,131,TA-COM(TITLE APPEAL (COMMERCIAL))-131,TA-COM(TITLE APPEAL (COMMERCIAL)),TA-COM,TITLE APPEAL (COMMERCIAL)
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,90,TBCS(TRANSFERRED BANKING COMPANIES SUITS)-90,TBCS(TRANSFERRED BANKING COMPANIES SUITS),TBCS,TRANSFERRED BANKING COMPANIES SUITS
19~16,19_16,Calcutta High Court,16,Calcutta High Court,1,Original Side,91,TCS(TRANSFERRED COMPANY SUITS)-91,TCS(TRANSFERRED COMPANY SUITS),TCS,TRANSFERRED COMPANY SUITS
